Total_Distance,Distance,Altitude,Easting,Northing,Longitude,Latitude,V_max
20253.4,5390,564.2,2727632.6,1255117.9,9.130585,47.434477,
20263.4,5400,563.9,2727633.3,1255127.9,9.130597,47.434567,
20273.5,5410.1,564.1,2727634.2,1255137.9,9.130612,47.434657,
20283.4,5420,563.8,2727635.4,1255147.8,9.130631,47.434746,
20293.4,5430,563.7,2727636.8,1255157.7,9.130652,47.434834,
20303.5,5440.1,563.6,2727638.4,1255167.6,9.130676,47.434923,
20313.4,5450,563.6,2727640.2,1255177.4,9.130703,47.435011,
20323.4,5460,563.6,2727642.1,1255187.2,9.130731,47.435099,
20333.4,5470,563.7,2727644.3,1255197,9.130763,47.435186,
20343.4,5480,563.6,2727646.5,1255206.7,9.130795,47.435273,
20353.5,5490.1,563.7,2727648.8,1255216.5,9.130828,47.435361,
20363.4,5500,564.4,2727651.2,1255226.2,9.130863,47.435448,
20373.5,5510.1,564.5,2727653.7,1255235.9,9.130899,47.435534,
20383.4,5520,564.5,2727656.2,1255245.5,9.130934,47.43562,
20393.4,5530,564.5,2727658.7,1255255.2,9.13097,47.435707,
20403.4,5540,564.6,2727661.2,1255264.9,9.131006,47.435794,
20413.4,5550,564.6,2727663.7,1255274.6,9.131042,47.43588,
20423.5,5560.1,564.5,2727666.2,1255284.3,9.131078,47.435967,
20433.4,5570,564.6,2727668.7,1255293.9,9.131114,47.436053,
20443.4,5580,564.6,2727671.2,1255303.6,9.13115,47.43614,
20453.4,5590,564.6,2727673.8,1255313.3,9.131187,47.436226,
20463.4,5600,564.6,2727676.3,1255323,9.131223,47.436313,
20472.7,5609.3,564.6,2727678.6,1255332,9.131256,47.436394,
20482.7,10,564.5,2727681.1,1255341.7,9.131292,47.43648,
20492.6,19.9,564.6,2727683.6,1255351.3,9.131328,47.436566,
20502.6,29.9,564.5,2727686,1255361,9.131362,47.436653,
20512.7,40,564.5,2727688.4,1255370.8,9.131397,47.436741,
20522.7,50,564.5,2727690.7,1255380.5,9.13143,47.436827,
20532.7,60,564.5,2727692.8,1255390.3,9.131461,47.436915,
20542.7,70,564.5,2727694.8,1255400.1,9.13149,47.437003,
20552.7,80,564.5,2727696.6,1255409.9,9.131517,47.437091,
20562.7,90,564.5,2727698.3,1255419.8,9.131542,47.437179,
20572.7,100,564.6,2727699.6,1255429.7,9.131562,47.437268,
20582.7,110,564.6,2727700.7,1255439.6,9.13158,47.437357,
20592.7,120,564.6,2727701.6,1255449.6,9.131594,47.437447,
20602.7,130,564.6,2727702.2,1255459.6,9.131605,47.437536,
20612.6,139.9,564.5,2727702.5,1255469.5,9.131612,47.437625,
20622.6,149.9,564.5,2727702.6,1255479.5,9.131616,47.437715,
20632.6,159.9,564.5,2727702.5,1255489.5,9.131618,47.437805,
20642.6,169.9,564.5,2727702.1,1255499.5,9.131615,47.437895,
20652.7,180,564.5,2727701.4,1255509.5,9.131609,47.437985,
20662.7,190,564.5,2727700.5,1255519.5,9.1316,47.438075,
20672.7,200,564.5,2727699.4,1255529.4,9.131588,47.438165,
20682.7,210,564.5,2727697.9,1255539.3,9.131571,47.438254,
20692.7,220,563.9,2727696.3,1255549.2,9.131553,47.438343,
20702.7,230,563.8,2727694.4,1255559,9.13153,47.438432,
20712.6,239.9,563.9,2727692.2,1255568.7,9.131504,47.438519,
20722.6,249.9,564.2,2727689.8,1255578.4,9.131475,47.438607,
20732.7,260,563.9,2727687.1,1255588.1,9.131442,47.438695,
20742.7,270,563.9,2727684.3,1255597.7,9.131408,47.438782,
20752.7,280,563.9,2727681.1,1255607.2,9.131368,47.438868,
20762.7,290,563.9,2727677.7,1255616.6,9.131325,47.438953,
20772.7,300,564,2727674.1,1255625.9,9.13128,47.439037,
20782.6,309.9,564,2727670.3,1255635.1,9.131233,47.439121,
20792.7,320,564,2727666.2,1255644.3,9.131181,47.439204,
20802.7,330,563.9,2727661.9,1255653.3,9.131127,47.439286,
20812.7,340,563.9,2727657.4,1255662.2,9.131069,47.439367,
20822.7,350,563.8,2727652.8,1255671.1,9.131011,47.439448,
20832.7,360,563.8,2727647.9,1255679.8,9.130949,47.439527,
20842.7,370,563.8,2727643,1255688.5,9.130886,47.439606,
20852.7,380,563.7,2727637.9,1255697.1,9.130821,47.439684,
20862.7,390,563.7,2727632.7,1255705.7,9.130755,47.439763,
20872.7,400,563.7,2727627.5,1255714.2,9.130688,47.43984,
20882.7,410,563.7,2727622.1,1255722.6,9.130619,47.439917,
20892.6,419.9,563.6,2727616.7,1255731,9.13055,47.439993,
20902.7,430,563.6,2727611.2,1255739.4,9.130479,47.44007,
20912.7,440,563.6,2727605.6,1255747.7,9.130407,47.440146,
20922.7,450,563.8,2727599.9,1255755.9,9.130334,47.440221,
20932.7,460,563.5,2727594.1,1255764.1,9.13026,47.440295,
20942.7,470,563.5,2727588.3,1255772.2,9.130185,47.440369,
20952.7,480,563.4,2727582.4,1255780.3,9.130109,47.440443,
20962.7,490,563.4,2727576.4,1255788.3,9.130032,47.440516,
20972.7,500,563.4,2727570.3,1255796.2,9.129953,47.440589,
20982.7,510,563.3,2727564.2,1255804.1,9.129875,47.440661,
20992.7,520,563.5,2727557.9,1255811.9,9.129794,47.440732,
21002.7,530,563.4,2727551.6,1255819.7,9.129712,47.440804,
21012.7,540,563.4,2727545.2,1255827.3,9.12963,47.440873,
21022.6,549.9,563.3,2727538.6,1255834.8,9.129544,47.440942,
21032.7,560,563.3,2727531.8,1255842.2,9.129456,47.44101,
21042.7,570,563.3,2727524.9,1255849.4,9.129367,47.441076,
21052.7,580,563.3,2727517.8,1255856.5,9.129275,47.441141,
21062.7,590,563.1,2727510.5,1255863.3,9.12918,47.441204,
21072.7,600,562.7,2727503.1,1255870,9.129084,47.441265,
21082.7,610,562.9,2727495.4,1255876.4,9.128984,47.441324,
21092.7,620,562.8,2727487.6,1255882.7,9.128882,47.441382,
21102.7,630,562.7,2727479.7,1255888.8,9.128779,47.441439,
21112.6,639.9,562.6,2727471.6,1255894.6,9.128673,47.441493,
21122.6,649.9,562.4,2727463.4,1255900.3,9.128566,47.441545,
21132.6,659.9,562.3,2727455,1255905.7,9.128456,47.441596,
21142.7,670,562.2,2727446.4,1255911,9.128344,47.441645,
21152.7,680,561.9,2727437.8,1255916,9.128231,47.441692,
21162.7,690,562,2727429,1255920.8,9.128116,47.441736,
21172.7,700,561.9,2727420.1,1255925.3,9.128,47.441779,
21182.7,710,561.7,2727411.1,1255929.7,9.127881,47.44182,
21192.7,720,561.7,2727402,1255933.8,9.127762,47.441859,
21202.6,729.9,561.5,2727392.8,1255937.6,9.127641,47.441894,
21212.7,740,561.5,2727383.4,1255941.2,9.127518,47.441929,
21222.7,750,561.2,2727374,1255944.6,9.127394,47.441961,
21232.7,760,561.2,2727364.5,1255947.8,9.127269,47.441992,
21242.6,769.9,561.1,2727355,1255950.7,9.127144,47.44202,
21252.7,780,561,2727345.3,1255953.4,9.127016,47.442046,
21262.7,790,560.8,2727335.6,1255955.8,9.126888,47.442069,
21272.6,799.9,560.7,2727325.9,1255957.9,9.12676,47.44209,
21282.6,809.9,560.6,2727316.1,1255959.9,9.126631,47.44211,
21292.7,820,560.6,2727306.2,1255961.5,9.1265,47.442126,
21302.7,830,560.4,2727296.3,1255963,9.126369,47.442142,
21312.7,840,560.2,2727286.4,1255964.3,9.126239,47.442155,
21322.7,850,560.3,2727276.4,1255965.4,9.126106,47.442167,
21332.7,860,560,2727266.5,1255966.3,9.125975,47.442177,
21342.7,870,560,2727256.5,1255967.2,9.125843,47.442187,
21352.6,879.9,559.8,2727246.6,1255968,9.125712,47.442196,
21362.7,890,559.8,2727236.6,1255968.7,9.12558,47.442204,
21372.7,900,559.6,2727226.6,1255969.4,9.125447,47.442213,
21382.7,910,559.5,2727216.6,1255970.1,9.125315,47.442221,
21392.6,919.9,559.4,2727206.7,1255970.8,9.125184,47.442229,
21402.7,930,559.3,2727196.7,1255971.5,9.125052,47.442237,
21412.7,940,559.2,2727186.7,1255972.2,9.124919,47.442245,
21422.7,950,559.1,2727176.7,1255972.9,9.124787,47.442254,
21432.6,959.9,559,2727166.8,1255973.6,9.124656,47.442262,
21442.6,969.9,558.9,2727156.8,1255974.3,9.124524,47.44227,
21452.7,980,558.8,2727146.8,1255975.1,9.124391,47.442279,
21462.7,990,558.8,2727136.8,1255975.9,9.124259,47.442288,
21472.6,999.9,558.7,2727126.9,1255976.7,9.124128,47.442297,
21482.7,1010,558.6,2727116.9,1255977.6,9.123996,47.442308,135
21492.6,1019.9,558.5,2727107,1255978.6,9.123865,47.442318,
21502.7,1030,558.4,2727097,1255979.7,9.123733,47.44233,
21512.7,1040,558.3,2727087.1,1255980.9,9.123602,47.442343,
21522.7,1050,558.2,2727077.2,1255982.3,9.123471,47.442357,
21532.7,1060,558.2,2727067.3,1255983.8,9.12334,47.442373,
21542.7,1070,558.1,2727057.4,1255985.4,9.123209,47.442389,
21552.7,1080,558,2727047.6,1255987.2,9.12308,47.442407,
21562.7,1090,557.9,2727037.8,1255989.2,9.122951,47.442427,
21572.7,1100,557.8,2727028,1255991.3,9.122821,47.442448,
21582.7,1110,557.7,2727018.3,1255993.6,9.122693,47.44247,
21592.7,1120,557.5,2727008.6,1255996,9.122566,47.442494,
21602.7,1130,557.5,2726998.9,1255998.5,9.122438,47.442518,
21612.6,1139.9,557.4,2726989.3,1256001.2,9.122311,47.442544,
21622.6,1149.9,557.3,2726979.7,1256004,9.122185,47.442571,
21632.7,1160,557.3,2726970.1,1256007,9.122058,47.4426,
21642.6,1169.9,557.1,2726960.7,1256010.2,9.121935,47.442631,
21652.7,1180,557,2726951.2,1256013.5,9.12181,47.442662,
21662.7,1190,556.9,2726941.8,1256016.9,9.121686,47.442695,
21672.7,1200,557,2726932.5,1256020.5,9.121564,47.442729,
21682.7,1210,556.9,2726923.2,1256024.2,9.121442,47.442764,
21692.6,1219.9,556.8,2726914,1256028,9.121321,47.4428,
21702.7,1230,556.8,2726904.8,1256032,9.1212,47.442838,
21712.7,1240,556.8,2726895.7,1256036.2,9.121081,47.442877,
21722.6,1249.9,556.8,2726886.7,1256040.4,9.120962,47.442917,
21732.7,1260,556.6,2726877.7,1256044.9,9.120844,47.442959,
21742.6,1269.9,556.7,2726868.8,1256049.4,9.120728,47.443001,
21752.7,1280,556.7,2726859.9,1256054,9.120611,47.443044,
21762.7,1290,556.7,2726851.1,1256058.8,9.120496,47.443089,
21772.6,1299.9,556.5,2726842.4,1256063.6,9.120382,47.443134,
21782.7,1310,556.6,2726833.6,1256068.5,9.120267,47.44318,
21792.7,1320,556.6,2726824.9,1256073.4,9.120153,47.443225,
21802.6,1329.9,556.5,2726816.3,1256078.4,9.12004,47.443272,
21812.7,1340,556.5,2726807.6,1256083.4,9.119926,47.443319,
21822.7,1350,556.5,2726799,1256088.5,9.119814,47.443366,
21832.7,1360,556.5,2726790.3,1256093.5,9.1197,47.443413,
21842.6,1369.9,556.5,2726781.7,1256098.5,9.119587,47.443459,
21852.6,1379.9,556.5,2726773.1,1256103.6,9.119475,47.443507,
21862.7,1390,556.5,2726764.4,1256108.6,9.119361,47.443553,
21872.6,1399.9,556.5,2726755.8,1256113.6,9.119248,47.4436,
21882.7,1410,556.5,2726747.1,1256118.7,9.119134,47.443648,
21892.7,1420,556.5,2726738.5,1256123.7,9.119022,47.443694,
21902.7,1430,556.5,2726729.8,1256128.7,9.118908,47.443741,
21912.7,1440,556.4,2726721.2,1256133.8,9.118795,47.443788,
21922.6,1449.9,556.4,2726712.6,1256138.8,9.118683,47.443835,
21932.7,1460,556.3,2726703.9,1256143.8,9.118569,47.443882,
21942.7,1470,556.4,2726695.3,1256148.9,9.118456,47.443929,
21952.7,1480,556.3,2726686.6,1256153.9,9.118342,47.443976,
21962.7,1490,556.3,2726678,1256158.9,9.11823,47.444022,
21972.7,1500,556.3,2726669.4,1256164,9.118117,47.44407,
21982.7,1510,556.4,2726660.7,1256169,9.118003,47.444117,
21992.6,1519.9,556.3,2726652.1,1256174,9.117891,47.444163,
22002.7,1530,556.3,2726643.4,1256179.1,9.117777,47.444211,
22012.7,1540,556.2,2726634.8,1256184.1,9.117664,47.444257,
22022.7,1550,556.4,2726626.1,1256189.1,9.11755,47.444304,
22032.7,1560,556.4,2726617.5,1256194.2,9.117438,47.444351,
22042.6,1569.9,556.3,2726608.9,1256199.2,9.117325,47.444398,
22052.7,1580,556.2,2726600.2,1256204.2,9.117211,47.444445,
22062.7,1590,556.2,2726591.6,1256209.3,9.117099,47.444492,
22072.7,1600,556.2,2726582.9,1256214.3,9.116985,47.444539,
22082.7,1610,556.2,2726574.3,1256219.3,9.116872,47.444585,
22092.6,1619.9,556.2,2726565.7,1256224.3,9.11676,47.444632,
22102.7,1630,556.1,2726557,1256229.4,9.116646,47.44468,
22112.6,1639.9,556.1,2726548.4,1256234.4,9.116533,47.444726,
22122.7,1650,556.1,2726539.7,1256239.4,9.11642,47.444773,
22132.7,1660,556.1,2726531.1,1256244.5,9.116307,47.44482,
22142.7,1670,556.1,2726522.4,1256249.5,9.116193,47.444867,
22152.7,1680,556.1,2726513.8,1256254.5,9.11608,47.444914,
22162.7,1690,556.1,2726505.2,1256259.6,9.115968,47.444961,
22172.7,1700,556.1,2726496.5,1256264.6,9.115854,47.445008,
22182.6,1709.9,556,2726487.9,1256269.6,9.115741,47.445054,
22192.7,1720,556.1,2726479.2,1256274.7,9.115628,47.445102,
22202.7,1730,556,2726470.6,1256279.7,9.115515,47.445149,
22212.7,1740,556,2726462,1256284.8,9.115402,47.445196,
22222.7,1750,556,2726453.4,1256289.9,9.11529,47.445244,
22232.7,1760,556,2726444.8,1256295,9.115177,47.445291,
22242.6,1769.9,556,2726436.3,1256300.2,9.115066,47.445339,
22252.6,1779.9,556,2726427.8,1256305.5,9.114955,47.445389,
22262.7,1790,556,2726419.3,1256310.8,9.114844,47.445438,
22272.7,1800,556.1,2726410.9,1256316.3,9.114734,47.445489,
22282.7,1810,555.9,2726402.6,1256321.8,9.114626,47.44554,
22292.7,1820,555.9,2726394.3,1256327.4,9.114517,47.445592,
22302.7,1830,555.9,2726386.1,1256333.2,9.11441,47.445646,
22312.7,1840,556,2726378,1256339,9.114304,47.4457,
22322.7,1850,555.9,2726369.9,1256344.9,9.114199,47.445754,
22332.7,1860,555.9,2726361.9,1256350.9,9.114094,47.44581,
22342.7,1870,555.9,2726354,1256357,9.113991,47.445866,
22352.6,1879.9,555.9,2726346.2,1256363.2,9.11389,47.445923,
22362.7,1890,555.8,2726338.4,1256369.5,9.113788,47.445981,
22372.6,1899.9,555.8,2726330.7,1256375.8,9.113688,47.44604,
22382.7,1910,555.9,2726323,1256382.3,9.113588,47.446099,
22392.6,1919.9,555.8,2726315.5,1256388.8,9.11349,47.446159,
22402.7,1930,555.8,2726308,1256395.5,9.113393,47.446221,
22412.7,1940,555.8,2726300.6,1256402.2,9.113296,47.446283,
22422.7,1950,555.8,2726293.2,1256409,9.1132,47.446345,
22432.7,1960,555.8,2726286,1256415.9,9.113107,47.446409,
22442.7,1970,555.8,2726278.8,1256422.8,9.113013,47.446472,
22452.7,1980,555.7,2726271.7,1256429.9,9.112921,47.446537,
22462.7,1990,555.8,2726264.6,1256436.9,9.112829,47.446602,
22472.7,2000,555.8,2726257.6,1256444.1,9.112738,47.446668,
22482.7,2010,555.8,2726250.7,1256451.3,9.112649,47.446734,
22492.7,2020,555.8,2726243.7,1256458.5,9.112558,47.4468,
22502.7,2030,555.7,2726236.8,1256465.7,9.112469,47.446866,
22512.7,2040,555.6,2726229.9,1256472.9,9.112379,47.446932,
22522.6,2049.9,555.6,2726223,1256480.1,9.11229,47.446998,
22532.6,2059.9,555.7,2726216.1,1256487.3,9.1122,47.447064,
22542.7,2070,555.7,2726209.1,1256494.6,9.11211,47.447131,
22552.7,2080,555.7,2726202.2,1256501.8,9.11202,47.447197,
22562.7,2090,555.6,2726195.3,1256509,9.111931,47.447263,
22572.6,2099.9,555.6,2726188.4,1256516.2,9.111841,47.447329,
22582.7,2110,555.6,2726181.5,1256523.5,9.111752,47.447396,
22592.7,2120,555.5,2726174.6,1256530.7,9.111662,47.447462,
22602.6,2129.9,555.5,2726167.7,1256537.9,9.111573,47.447528,
22612.7,2140,555.5,2726160.7,1256545.1,9.111482,47.447595,
22622.7,2150,555.5,2726153.8,1256552.4,9.111393,47.447661,
22632.7,2160,555.5,2726146.9,1256559.6,9.111303,47.447728,
22642.7,2170,555.5,2726140,1256566.8,9.111214,47.447794,
22652.6,2179.9,555.5,2726133,1256573.9,9.111123,47.447859,
22662.7,2190,555.5,2726126,1256581.1,9.111032,47.447925,
22672.7,2200,555.5,2726118.9,1256588.2,9.11094,47.44799,
22682.7,2210,555.4,2726111.8,1256595.2,9.110848,47.448054,
22692.7,2220,555.4,2726104.7,1256602.2,9.110756,47.448119,
22702.6,2229.9,555.5,2726097.5,1256609.1,9.110663,47.448182,
22712.7,2240,555.3,2726090.2,1256616,9.110568,47.448246,
22722.7,2250,555.3,2726082.9,1256622.8,9.110473,47.448308,
22732.6,2259.9,555.3,2726075.5,1256629.5,9.110377,47.44837,
22742.7,2270,555.2,2726068,1256636.2,9.110279,47.448431,
22752.7,2280,555.2,2726060.5,1256642.8,9.110182,47.448492,
22762.7,2290,555.3,2726052.9,1256649.3,9.110083,47.448552,
22770.4,2297.7,555.2,2726047,1256654.2,9.110006,47.448597,
22780.4,10,555.2,2726039.3,1256660.6,9.109906,47.448656,
22790.4,20,555.2,2726031.6,1256667,9.109805,47.448715,
22800.4,30,555.2,2726023.8,1256673.2,9.109704,47.448773,
22810.4,40,555.1,2726015.9,1256679.4,9.109601,47.44883,
22820.4,50,555.1,2726008,1256685.5,9.109498,47.448886,
22830.5,60.1,555,2726000,1256691.6,9.109393,47.448943,
22840.4,70,555,2725992,1256697.5,9.109289,47.448997,
22850.4,80,554.9,2725983.9,1256703.4,9.109183,47.449052,
22860.5,90.1,554.9,2725975.8,1256709.3,9.109078,47.449106,
22870.4,100,554.8,2725967.7,1256715,9.108972,47.449159,
22880.5,110.1,554.8,2725959.4,1256720.8,9.108864,47.449213,
22890.4,120,554.7,2725951.2,1256726.4,9.108756,47.449265,
22900.4,130,554.7,2725943,1256732.1,9.108649,47.449318,
22910.4,140,554.6,2725934.7,1256737.7,9.108541,47.44937,
22920.4,150,554.6,2725926.4,1256743.3,9.108432,47.449422,
22930.4,160,554.7,2725918.1,1256748.9,9.108324,47.449474,
22940.5,170.1,554.5,2725909.8,1256754.5,9.108216,47.449526,
22950.4,180,554.5,2725901.6,1256760.1,9.108108,47.449577,
22960.4,190,554.4,2725893.3,1256765.7,9.108,47.449629,
22970.4,200,554.4,2725885,1256771.3,9.107891,47.449681,
22980.4,210,554.3,2725876.7,1256776.9,9.107783,47.449733,
22990.4,220,554.3,2725868.4,1256782.5,9.107675,47.449785,
23000.4,230,554.2,2725860.1,1256788.1,9.107566,47.449837,
23010.5,240.1,554.2,2725851.8,1256793.7,9.107458,47.449889,
23020.4,250,554.2,2725843.6,1256799.3,9.107351,47.449941,
23030.4,260,554.1,2725835.3,1256804.9,9.107242,47.449993,
23040.4,270,554.1,2725827,1256810.5,9.107134,47.450045,
23050.4,280,554,2725818.7,1256816.1,9.107025,47.450097,
23060.4,290,554.1,2725810.4,1256821.7,9.106917,47.450149,
23070.4,300,554,2725802.1,1256827.3,9.106808,47.450201,
23080.4,310,554,2725793.9,1256832.9,9.106701,47.450253,
23090.4,320,553.9,2725785.6,1256838.5,9.106593,47.450305,
23100.4,330,553.9,2725777.3,1256844.1,9.106484,47.450357,
23110.4,340,553.8,2725769,1256849.7,9.106376,47.450408,
23120.4,350,553.8,2725760.7,1256855.3,9.106267,47.45046,
23130.4,360,553.8,2725752.4,1256860.9,9.106159,47.450512,
23140.5,370.1,553.7,2725744.1,1256866.5,9.106051,47.450564,
23150.4,380,553.7,2725735.9,1256872.1,9.105943,47.450616,
23160.4,390,553.6,2725727.6,1256877.7,9.105835,47.450668,
23170.4,400,553.6,2725719.3,1256883.3,9.105726,47.45072,
23180.4,410,553.6,2725711,1256888.9,9.105618,47.450772,
23190.4,420,553.5,2725702.7,1256894.5,9.10551,47.450824,
23200.4,430,553.4,2725694.4,1256900.1,9.105401,47.450876,
23210.4,440,553.5,2725686.2,1256905.7,9.105294,47.450928,
23220.4,450,553.3,2725677.9,1256911.3,9.105186,47.45098,
23230.4,460,553.3,2725669.6,1256916.9,9.105077,47.451032,
23240.4,470,553.3,2725661.3,1256922.5,9.104969,47.451084,
23250.4,480,553.3,2725653,1256928.1,9.10486,47.451136,
23260.4,490,553.2,2725644.7,1256933.7,9.104752,47.451188,
23270.4,500,553.2,2725636.4,1256939.3,9.104643,47.45124,
23280.4,510,553.1,2725628.2,1256944.9,9.104536,47.451291,
23290.4,520,553.1,2725619.9,1256950.5,9.104428,47.451343,
23300.4,530,553,2725611.6,1256956.1,9.104319,47.451395,
23310.4,540,552.9,2725603.3,1256961.7,9.104211,47.451447,
23320.4,550,552.9,2725595,1256967.3,9.104102,47.451499,
23330.4,560,552.8,2725586.7,1256972.9,9.103994,47.451551,
23340.4,570,552.6,2725578.4,1256978.4,9.103885,47.451602,
23350.4,580,552.8,2725570,1256983.9,9.103776,47.451653,
23360.4,590,552.6,2725561.6,1256989.3,9.103666,47.451703,
23370.4,600,552.7,2725553.2,1256994.6,9.103556,47.451753,
23380.5,610.1,552.6,2725544.6,1256999.9,9.103443,47.451802,
23390.4,620,552.5,2725536.1,1257005,9.103332,47.451849,
23400.4,630,552.3,2725527.4,1257010,9.103218,47.451896,
23410.4,640,552.5,2725518.7,1257014.9,9.103104,47.451942,
23420.4,650,552.4,2725509.9,1257019.6,9.102989,47.451986,
23430.4,660,552.3,2725501,1257024.2,9.102872,47.452029,
23440.4,670,552.3,2725492,1257028.7,9.102754,47.452071,
23450.4,680,552.4,2725483,1257033,9.102636,47.452111,
23460.4,690,552.4,2725473.9,1257037.2,9.102517,47.452151,
23470.4,700,552.4,2725464.8,1257041.2,9.102397,47.452189,
23480.4,710,552.3,2725455.6,1257045.1,9.102276,47.452225,
23490.4,720,552.3,2725446.3,1257048.9,9.102154,47.452261,
23500.4,730,552.3,2725437,1257052.5,9.102032,47.452295,
23510.4,740,552.2,2725427.6,1257055.9,9.101908,47.452328,
23520.5,750.1,552.3,2725418.1,1257059.2,9.101783,47.452359,
23530.4,760,552.1,2725408.7,1257062.4,9.101659,47.45239,
23540.4,770,552.2,2725399.1,1257065.4,9.101533,47.452419,
23550.5,780.1,552.1,2725389.5,1257068.3,9.101406,47.452447,
23560.4,790,552.2,2725379.9,1257071,9.10128,47.452473,
23570.4,800,552.2,2725370.3,1257073.6,9.101153,47.452498,
23580.4,810,552,2725360.6,1257076,9.101026,47.452521,
23590.4,820,552,2725350.8,1257078.3,9.100896,47.452544,
23600.5,830.1,552,2725341,1257080.4,9.100767,47.452565,
23610.5,840.1,552,2725331.2,1257082.4,9.100638,47.452584,
23620.4,850,551.9,2725321.4,1257084.2,9.100508,47.452603,
23630.5,860.1,552.1,2725311.5,1257085.8,9.100377,47.452619,
23640.4,870,552.1,2725301.7,1257087.4,9.100248,47.452635,
23650.4,880,552,2725291.8,1257088.8,9.100117,47.45265,
23660.5,890.1,551.9,2725281.8,1257090,9.099985,47.452662,
23670.4,900,552,2725271.9,1257091.3,9.099854,47.452676,
23680.4,910,551.9,2725262,1257092.4,9.099723,47.452688,
23690.5,920.1,551.9,2725252,1257093.5,9.099591,47.452699,
23700.4,930,551.8,2725242.1,1257094.5,9.09946,47.45271,
23710.5,940.1,551.9,2725232.1,1257095.5,9.099327,47.452721,
23720.4,950,551.8,2725222.2,1257096.5,9.099196,47.452732,
23730.5,960.1,551.8,2725212.2,1257097.6,9.099064,47.452744,
23740.4,970,551.7,2725202.3,1257098.6,9.098933,47.452755,
23750.4,980,551.7,2725192.4,1257099.6,9.098802,47.452766,
23760.4,990,551.7,2725182.4,1257100.6,9.09867,47.452776,
23770.4,1000,551.7,2725172.5,1257101.6,9.098539,47.452787,
23780.4,1010,551.8,2725162.5,1257102.6,9.098407,47.452798,
23790.4,1020,551.7,2725152.6,1257103.6,9.098276,47.452809,
23800.4,1030,551.7,2725142.6,1257104.7,9.098144,47.452821,
23810.4,1040,551.6,2725132.7,1257105.7,9.098013,47.452832,
23820.4,1050,551.6,2725122.7,1257106.7,9.09788,47.452843,
23830.4,1060,551.6,2725112.8,1257107.7,9.097749,47.452854,
23840.4,1070,551.6,2725102.8,1257108.7,9.097617,47.452864,
23850.4,1080,551.5,2725092.9,1257109.7,9.097486,47.452875,
23860.4,1090,551.6,2725082.9,1257110.7,9.097354,47.452886,
23870.4,1100,551.5,2725073,1257111.8,9.097223,47.452898,
23880.5,1110.1,551.5,2725063,1257112.8,9.097091,47.452909,
23890.4,1120,551.5,2725053.1,1257113.8,9.09696,47.45292,
23900.5,1130.1,551.4,2725043.1,1257114.8,9.096827,47.452931,
23910.4,1140,551.4,2725033.2,1257115.8,9.096696,47.452942,
23920.5,1150.1,551.3,2725023.2,1257116.8,9.096564,47.452952,
23930.4,1160,551.3,2725013.3,1257117.8,9.096433,47.452963,
23940.5,1170.1,551.3,2725003.3,1257118.8,9.096301,47.452974,
23950.4,1180,551.3,2724993.4,1257119.8,9.09617,47.452985,
23960.4,1190,551.3,2724983.4,1257120.7,9.096037,47.452995,
23970.4,1200,551.3,2724973.5,1257121.6,9.095906,47.453005,
23980.4,1210,551.2,2724963.5,1257122.4,9.095774,47.453014,
23990.4,1220,551.2,2724953.5,1257123,9.095642,47.453021,
24000.5,1230.1,551.2,2724943.5,1257123.6,9.095509,47.453029,
24010.5,1240.1,551.1,2724933.5,1257124,9.095377,47.453034,
24020.5,1250.1,551.2,2724923.5,1257124.3,9.095244,47.453039,
24030.5,1260.1,551.2,2724913.5,1257124.4,9.095112,47.453042,
24040.5,1270.1,551.1,2724903.5,1257124.4,9.094979,47.453044,
24050.5,1280.1,550.9,2724893.5,1257124.1,9.094847,47.453043,
24060.4,1290,551.1,2724883.6,1257123.7,9.094715,47.453041,
24070.4,1300,551.1,2724873.6,1257123,9.094583,47.453037,
24080.4,1310,550.9,2724863.6,1257122.2,9.09445,47.453031,
24090.4,1320,551.1,2724853.7,1257121.2,9.094318,47.453024,
24100.4,1330,550.8,2724843.7,1257120.1,9.094185,47.453016,
24110.4,1340,551,2724833.8,1257118.7,9.094054,47.453005,
24120.5,1350.1,551,2724823.9,1257117.1,9.093922,47.452993,
24130.4,1360,551,2724814.1,1257115.4,9.093792,47.45298,
24140.4,1370,550.9,2724804.3,1257113.5,9.093661,47.452964,
24150.4,1380,550.9,2724794.5,1257111.4,9.093531,47.452947,
24160.4,1390,550.9,2724784.8,1257109.1,9.093401,47.452928,
24170.4,1400,550.8,2724775.1,1257106.6,9.093272,47.452908,
24180.5,1410.1,550.6,2724765.4,1257104,9.093143,47.452886,
24190.5,1420.1,550.9,2724755.8,1257101.2,9.093015,47.452863,
24200.4,1430,550.7,2724746.3,1257098.2,9.092888,47.452838,
24210.4,1440,550.8,2724736.8,1257095,9.092761,47.452811,
24220.4,1450,550.7,2724727.4,1257091.7,9.092636,47.452783,
24230.5,1460.1,550.7,2724718,1257088.1,9.09251,47.452752,
24240.4,1470,550.7,2724708.7,1257084.5,9.092386,47.452722,
24250.4,1480,550.6,2724699.5,1257080.7,9.092263,47.452689,
24260.5,1490.1,550.6,2724690.2,1257076.8,9.092138,47.452656,
24270.4,1500,550.5,2724681.1,1257072.8,9.092016,47.452622,
24280.4,1510,550.4,2724671.9,1257068.8,9.091893,47.452587,
24290.4,1520,550.4,2724662.8,1257064.7,9.091772,47.452552,
24300.5,1530.1,550.3,2724653.7,1257060.5,9.09165,47.452516,
